FlightNumber,Year,Month,DayofMonth,DayOfWeek,ScheduledDepTime,ScheduledArrTime,ScheduledTravelTime,Origin,Destination,Distance,ActualArrivalTimeStamp,WeatherStationID,GroundHeight,StationHeight,BarometerHeight,Latitude,Longitude,Origin_TimeZone,Destination_TimeZone,ScheduledDepDate,ScheduledDepTimeStamp,Diff_TimeZone,ScheduledArrivalTimestamp,ScheduledArrivalTimestamp1,TotalDelayTime,FlightDelayStatus,YearMonthDay,Time,SkyConditions,Visibility,DBT,DewPointTemp,RelativeHumidityPercent,WindSpeed,WindDirection,WindGustValue,StationPressure,HourlyPrecip,Timestamp,dest_YearMonthDay,dest_Time,dest_SkyConditions,dest_Visibility,dest_DBT,dest_DewPointTemp,dest_RelativeHumidityPercent,dest_WindSpeed,dest_WindDirection,dest_WindGustValue,dest_StationPressure,dest_HourlyPrecip,dest_Timestamp
BWI_MCO_42153,2004,7,26,1,13:45,16:00,135,BWI,MCO,787,2004-07-26 18:31:00,93721,193,155,196,39.1,-76.41,+5,+5,26-7-2004,2004-07-26 13:45:00,0,2004-07-26 16:00:00,26-07-2004 16:00,151,1,26-07-2004,09:54,FEW020 BKN070 BKN100,10SM,72.0,62.0,71.0,5.0,070,0.0,29.94,0.0,2004-07-26 09:54:00,26-07-2004,09:54,FEW020 BKN070 BKN100,10SM,72.0,62.0,71.0,5.0,070,0.0,29.94,0.0,2004-07-26 09:54:00
AVL_CVG_34858,2004,5,1,6,10:40,11:50,70,AVL,CVG,275,2004-05-01 12:55:00,3812,2171,2170,2174,35.26,-82.32,+5,+5,1-5-2004,2004-05-01 10:40:00,0,2004-05-01 11:50:00,01-05-2004 11:50,65,1,01-05-2004,09:54,BKN004 OVC006,2SM,62.0,60.0,93.0,3.0,200,0.0,27.82,0.01,2004-05-01 09:54:00,01-05-2004,09:54,BKN004 OVC006,2SM,62.0,60.0,93.0,3.0,200,0.0,27.82,0.01,2004-05-01 09:54:00
TRI_ATL_48658,2004,7,3,6,07:00,08:13,73,TRI,ATL,227,2004-07-03 10:44:00,13877,1536,1525,1539,36.29,-82.24,+5,+5,3-7-2004,2004-07-03 07:00:00,0,2004-07-03 08:13:00,03-07-2004 08:13,151,1,03-07-2004,06:53,SCT004 OVC011,2SM,70.0,67.0,90.0,0.0,000,0.0,28.4,0.0,2004-07-03 06:53:00,03-07-2004,07:53,BKN008 OVC015,2SM,71.0,68.0,90.0,3.0,110,0.0,28.41,0.0,2004-07-03 07:53:00
ORD_LGA_52997,2004,7,26,1,10:00,13:09,129,ORD,LGA,733,2004-07-26 13:09:00,94846,655,674,658,41.59,-87.55,+6,+5,26-7-2004,2004-07-26 10:00:00,60,2004-07-26 11:09:00,26-07-2004 13:09,0,2,26-07-2004,09:56,FEW044 SCT070 BKN110,10SM,70.0,55.0,59.0,9.0,070,0.0,29.48,0.0,2004-07-26 09:56:00,26-07-2004,09:56,FEW044 SCT070 BKN110,10SM,70.0,55.0,59.0,9.0,070,0.0,29.48,0.0,2004-07-26 09:56:00
ORD_CVG_49339,2004,1,2,5,17:35,19:53,78,ORD,CVG,264,2004-01-02 21:18:00,94846,655,674,658,41.59,-87.55,+6,+5,2-1-2004,2004-01-02 17:35:00,60,2004-01-02 17:53:00,02-01-2004 19:53,85,1,02-01-2004,09:56,OVC002,0.5SM,42.0,42.0,100.0,5.0,200,0.0,29.21,0.0,2004-01-02 09:56:00,02-01-2004,09:56,OVC002,0.5SM,42.0,42.0,100.0,5.0,200,0.0,29.21,0.0,2004-01-02 09:56:00
CLE_BWI_51372,2004,7,14,3,15:25,16:46,81,CLE,BWI,314,2004-07-14 16:46:00,14820,802,805,805,41.24,-81.51,+5,+5,14-7-2004,2004-07-14 15:25:00,0,2004-07-14 16:46:00,14-07-2004 16:46,0,2,14-07-2004,09:51,BKN019 BKN035 OVC095,10SM,71.0,62.0,73.0,12.0,310,0.0,28.83,,2004-07-14 09:51:00,14-07-2004,09:51,BKN019 BKN035 OVC095,10SM,71.0,62.0,73.0,12.0,310,0.0,28.83,,2004-07-14 09:51:00
BOS_MCO_26198,2004,7,28,3,09:50,12:46,176,BOS,MCO,1121,2004-07-28 12:46:00,14739,19,30,180,42.22,-71.01,+5,+5,28-7-2004,2004-07-28 09:50:00,0,2004-07-28 12:46:00,28-07-2004 12:46,0,2,28-07-2004,08:54,OVC006,9SM,61.0,57.0,87.0,5.0,010,0.0,30.02,0.0,2004-07-28 08:54:00,28-07-2004,09:54,OVC008,10SM,62.0,58.0,86.0,5.0,050,0.0,30.01,0.0,2004-07-28 09:54:00
SJC_SAN_53686,2004,5,3,1,15:45,17:00,75,SJC,SAN,417,2004-05-03 17:00:00,23293,87,50,90,37.22,-121.56,+8,+8,3-5-2004,2004-05-03 15:45:00,0,2004-05-03 17:00:00,03-05-2004 17:00,0,2,03-05-2004,09:53,CLR,10SM,71.0,57.0,61.0,5.0,330,0.0,29.93,0.0,2004-05-03 09:53:00,03-05-2004,09:53,CLR,10SM,71.0,57.0,61.0,5.0,330,0.0,29.93,0.0,2004-05-03 09:53:00
BWI_MSP_31417,2004,5,17,1,17:35,19:17,162,BWI,MSP,936,2004-05-17 19:17:00,93721,193,155,196,39.1,-76.41,+5,+6,17-5-2004,2004-05-17 17:35:00,-60,2004-05-17 21:17:00,17-05-2004 19:17,0,2,17-05-2004,09:54,SCT026 SCT050 SCT100,7SM,79.0,66.0,65.0,6,120,0.0,30.13,0.0,2004-05-17 09:54:00,17-05-2004,09:54,SCT026 SCT050 SCT100,7SM,79.0,66.0,65.0,6,120,0.0,30.13,0.0,2004-05-17 09:54:00
SMF_PHX_49838,2004,9,19,7,13:00,14:50,110,SMF,PHX,647,2004-09-19 14:50:00,93225,19,33,22,38.42,-121.35,+8,+7,19-9-2004,2004-09-19 13:00:00,60,2004-09-19 13:50:00,19-09-2004 14:50,0,2,19-09-2004,09:53,SCT080,10SM,62.0,48.0,60.0,16.0,190,0.0,29.77,0.0,2004-09-19 09:53:00,19-09-2004,09:53,SCT080,10SM,62.0,48.0,60.0,16.0,190,0.0,29.77,0.0,2004-09-19 09:53:00
RDU_LGA_47091,2004,3,25,4,17:37,19:20,103,RDU,LGA,431,2004-03-25 19:20:00,13722,427,437,430,35.52,-78.47,+5,+5,25-3-2004,2004-03-25 17:37:00,0,2004-03-25 19:20:00,25-03-2004 19:20,0,2,25-03-2004,09:51,FEW050 SCT120,10SM,60.0,46.0,60.0,7.0,230,0.0,30.15,0.0,2004-03-25 09:51:00,25-03-2004,09:51,FEW050 SCT120,10SM,60.0,46.0,60.0,7.0,230,0.0,30.15,0.0,2004-03-25 09:51:00
DCA_DTW_30829,2004,5,13,4,13:59,15:33,94,DCA,DTW,405,2004-05-13 15:33:00,13743,10,65,3,38.52,-77.02,+5,+5,13-5-2004,2004-05-13 13:59:00,0,2004-05-13 15:33:00,13-05-2004 15:33,0,2,13-05-2004,09:51,FEW035,9SM,77.0,67.0,71.0,9,170,0.0,30.21,0.0,2004-05-13 09:51:00,13-05-2004,09:51,FEW035,9SM,77.0,67.0,71.0,9,170,0.0,30.21,0.0,2004-05-13 09:51:00
FAI_ANC_29351,2004,7,11,7,17:02,18:03,61,FAI,ANC,261,2004-07-11 18:03:00,26411,461,454,464,64.49,-147.51,+9,+9,11-7-2004,2004-07-11 17:02:00,0,2004-07-11 18:03:00,11-07-2004 18:03,0,2,11-07-2004,09:53,BKN090 BKN220,10SM,65.0,52.0,63.0,0.0,000,0.0,29.43,0.0,2004-07-11 09:53:00,11-07-2004,09:53,BKN090 BKN220,10SM,65.0,52.0,63.0,0.0,000,0.0,29.43,0.0,2004-07-11 09:53:00
CVG_PIT_55157,2004,7,4,7,09:10,10:21,71,CVG,PIT,256,2004-07-04 10:21:00,93814,882,883,885,39.02,-84.4,+5,+5,4-7-2004,2004-07-04 09:10:00,0,2004-07-04 10:21:00,04-07-2004 10:21,0,2,04-07-2004,08:51,FEW009 BKN016 BKN120,7SM,73.0,70.0,90.0,8,230,0.0,28.89,0.04,2004-07-04 08:51:00,04-07-2004,09:51,BKN011 BKN018 BKN029,9SM,76.0,71.0,85.0,7,220,0.0,28.87,0.0,2004-07-04 09:51:00
CVG_LAS_46850,2004,9,7,2,13:00,13:58,238,CVG,LAS,1678,2004-09-07 13:58:00,93814,882,883,885,39.02,-84.4,+5,+8,7-9-2004,2004-09-07 13:00:00,-180,2004-09-07 19:58:00,07-09-2004 13:58,0,2,07-09-2004,09:51,OVC008,4SM,72.0,66.0,82.0,10.0,020,0.0,29.04,0.0,2004-09-07 09:51:00,07-09-2004,09:51,OVC008,4SM,72.0,66.0,82.0,10.0,020,0.0,29.04,0.0,2004-09-07 09:51:00
SEA_BOI_49949,2004,9,11,6,15:43,18:01,78,SEA,BOI,399,2004-09-11 18:01:00,24233,447,450,450,47.28,-122.19,+8,+7,11-9-2004,2004-09-11 15:43:00,60,2004-09-11 16:01:00,11-09-2004 18:01,0,2,11-09-2004,09:56,FEW030 SCT150 BKN200,10SM,63.0,55.0,76.0,15.0,220,22.0,29.53,0.0,2004-09-11 09:56:00,11-09-2004,09:56,FEW030 SCT150 BKN200,10SM,63.0,55.0,76.0,15.0,220,22.0,29.53,0.0,2004-09-11 09:56:00
LAS_LAX_50502,2004,9,5,7,09:45,11:00,75,LAS,LAX,236,2004-09-05 11:00:00,23169,2127,2180,2091,36.05,-115.1,+8,+8,5-9-2004,2004-09-05 09:45:00,0,2004-09-05 11:00:00,05-09-2004 11:00,0,2,05-09-2004,08:56,FEW250,10SM,79.0,37.0,22.0,3.0,VRB,0.0,27.85,0.0,2004-09-05 08:56:00,05-09-2004,09:56,FEW250,10SM,82.0,38.0,21.0,0.0,000,0.0,27.84,0.0,2004-09-05 09:56:00
JFK_SJU_40623,2004,9,19,7,07:05,10:55,230,JFK,SJU,1597,2004-09-19 10:55:00,94789,29,22,32,40.4,-73.48,+5,+4,19-9-2004,2004-09-19 07:05:00,60,2004-09-19 09:55:00,19-09-2004 10:55,0,2,19-09-2004,06:51,FEW028,10SM,53.0,40.0,61.0,17.0,360,24.0,30.16,0.0,2004-09-19 06:51:00,19-09-2004,09:51,FEW039,10SM,59.0,41.0,51.0,19.0,010,26.0,30.19,0.0,2004-09-19 09:51:00
SMF_LAS_26061,2004,5,23,7,12:50,14:05,75,SMF,LAS,397,2004-05-23 14:05:00,93225,19,33,22,38.42,-121.35,+8,+8,23-5-2004,2004-05-23 12:50:00,0,2004-05-23 14:05:00,23-05-2004 14:05,0,2,23-05-2004,09:53,SCT024,10SM,63.0,49.0,60.0,6.0,030,0.0,29.89,0.0,2004-05-23 09:53:00,23-05-2004,09:53,SCT024,10SM,63.0,49.0,60.0,6.0,030,0.0,29.89,0.0,2004-05-23 09:53:00
DTW_EWR_36560,2004,11,6,6,14:20,16:00,100,DTW,EWR,487,2004-11-06 16:00:00,94847,628,664,631,42.13,-83.21,+5,+5,6-11-2004,2004-11-06 14:20:00,0,2004-11-06 16:00:00,06-11-2004 16:00,0,2,06-11-2004,09:54,CLR,10SM,48.0,36.0,63.0,9.0,250,0.0,29.11,0.0,2004-11-06 09:54:00,06-11-2004,09:54,CLR,10SM,48.0,36.0,63.0,9.0,250,0.0,29.11,0.0,2004-11-06 09:54:00
ORD_PHX_36105,2004,7,27,2,10:23,11:57,214,ORD,PHX,1440,2004-07-27 11:57:00,94846,655,674,658,41.59,-87.55,+6,+7,27-7-2004,2004-07-27 10:23:00,-60,2004-07-27 14:57:00,27-07-2004 11:57,0,2,27-07-2004,09:56,SCT065 BKN120,10SM,75.0,52.0,45.0,8.0,010,0.0,29.38,0.0,2004-07-27 09:56:00,27-07-2004,09:56,SCT065 BKN120,10SM,75.0,52.0,45.0,8.0,010,0.0,29.38,0.0,2004-07-27 09:56:00
BWI_DEN_52640,2004,7,11,7,11:45,13:29,224,BWI,DEN,1491,2004-07-11 13:29:00,93721,193,155,196,39.1,-76.41,+5,+7,11-7-2004,2004-07-11 11:45:00,-120,2004-07-11 17:29:00,11-07-2004 13:29,0,2,11-07-2004,09:54,FEW040 BKN180,5SM,83.0,69.0,63.0,0.0,000,0.0,29.91,0.0,2004-07-11 09:54:00,11-07-2004,09:54,FEW040 BKN180,5SM,83.0,69.0,63.0,0.0,000,0.0,29.91,0.0,2004-07-11 09:54:00
BHM_LGA_38432,2004,11,19,5,10:57,14:21,144,BHM,LGA,866,2004-11-19 14:21:00,13876,636,630,639,33.34,-86.45,+6,+5,19-11-2004,2004-11-19 10:57:00,60,2004-11-19 12:21:00,19-11-2004 14:21,0,2,19-11-2004,09:53,BKN018 OVC025,9SM,56.0,53.0,90.0,6.0,150,0.0,29.44,0.0,2004-11-19 09:53:00,19-11-2004,09:53,BKN018 OVC025,9SM,56.0,53.0,90.0,6.0,150,0.0,29.44,0.0,2004-11-19 09:53:00
STL_MCO_42090,2004,1,1,4,08:35,11:55,140,STL,MCO,880,2004-01-01 11:55:00,13994,707,710,710,38.45,-90.22,+6,+5,1-1-2004,2004-01-01 08:35:00,60,2004-01-01 09:55:00,01-01-2004 11:55,0,2,01-01-2004,07:51,BKN042 OVC055,10SM,48.0,40.0,74.0,6.0,170,0.0,29.42,0.0,2004-01-01 07:51:00,01-01-2004,09:51,SCT060 BKN250,10SM,53.0,41.0,64.0,7.0,170,0.0,29.43,0.0,2004-01-01 09:51:00
LAS_SJC_32586,2004,5,25,2,10:45,12:10,85,LAS,SJC,386,2004-05-25 12:10:00,23169,2127,2180,2091,36.05,-115.1,+8,+8,25-5-2004,2004-05-25 10:45:00,0,2004-05-25 12:10:00,25-05-2004 12:10,0,2,25-05-2004,09:56,CLR,10SM,80.0,39.0,23.0,7.0,140,0.0,27.58,0.0,2004-05-25 09:56:00,25-05-2004,09:56,CLR,10SM,80.0,39.0,23.0,7.0,140,0.0,27.58,0.0,2004-05-25 09:56:00
BOS_LGB_25972,2004,3,11,4,17:40,21:20,400,BOS,LGB,2602,2004-03-11 21:20:00,14739,19,30,180,42.22,-71.01,+5,+8,11-3-2004,2004-03-11 17:40:00,-180,2004-03-12 03:20:00,12-03-2004 21:20,-1440,2,11-03-2004,09:54,FEW075 BKN150 OVC200,10SM,37.0,18.0,46.0,18.0,010,0.0,30.0,0.0,2004-03-11 09:54:00,12-03-2004,09:54,FEW080 BKN140,10SM,49.0,26.0,41.0,9.0,220,0.0,29.54,0.0,2004-03-12 09:54:00
MCI_DEN_39102,2004,9,11,6,15:53,16:30,97,MCI,DEN,533,2004-09-11 16:30:00,3947,1005,1025,1008,39.18,-94.43,+6,+7,11-9-2004,2004-09-11 15:53:00,-60,2004-09-11 18:30:00,11-09-2004 16:30,0,2,11-09-2004,09:53,SCT140 BKN200,10SM,77.0,63.0,62.0,8.0,180,0.0,29.07,0.0,2004-09-11 09:53:00,11-09-2004,09:53,SCT140 BKN200,10SM,77.0,63.0,62.0,8.0,180,0.0,29.07,0.0,2004-09-11 09:53:00
DCA_MDW_53622,2004,9,17,5,13:34,14:37,123,DCA,MDW,601,2004-09-17 14:37:00,13743,10,65,3,38.52,-77.02,+5,+6,17-9-2004,2004-09-17 13:34:00,-60,2004-09-17 16:37:00,17-09-2004 14:37,0,2,17-09-2004,09:51,SCT012 BKN023 OVC055,6SM,76.0,71.0,85.0,10.0,120,0.0,29.89,0.0,2004-09-17 09:51:00,17-09-2004,09:51,SCT012 BKN023 OVC055,6SM,76.0,71.0,85.0,10.0,120,0.0,29.89,0.0,2004-09-17 09:51:00
DEN_MSP_38714,2004,9,10,5,12:53,15:45,112,DEN,MSP,680,2004-09-10 15:45:00,3017,5379,5431,5382,39.5,-104.4,+7,+6,10-9-2004,2004-09-10 12:53:00,60,2004-09-10 13:45:00,10-09-2004 15:45,0,2,10-09-2004,09:53,FEW050 BKN100 OVC200,10SM,74.0,41.0,31.0,5.0,040,0.0,24.74,0.0,2004-09-10 09:53:00,10-09-2004,09:53,FEW050 BKN100 OVC200,10SM,74.0,41.0,31.0,5.0,040,0.0,24.74,0.0,2004-09-10 09:53:00
IAH_DEN_50505,2004,11,30,2,12:00,13:27,147,IAH,DEN,861,2004-11-30 13:27:00,12960,118,108,121,29.59,-95.22,+6,+7,30-11-2004,2004-11-30 12:00:00,-60,2004-11-30 15:27:00,30-11-2004 13:27,0,2,30-11-2004,09:53,SCT013 BKN017 OVC039,10SM,47.0,44.0,90.0,12.0,330,0.0,30.06,0.03,2004-11-30 09:53:00,30-11-2004,09:53,SCT013 BKN017 OVC039,10SM,47.0,44.0,90.0,12.0,330,0.0,30.06,0.03,2004-11-30 09:53:00
OKC_ORD_49766,2004,9,20,1,14:57,17:01,124,OKC,ORD,693,2004-09-20 17:01:00,13967,1281,1304,1284,35.23,-97.36,+6,+6,20-9-2004,2004-09-20 14:57:00,0,2004-09-20 17:01:00,20-09-2004 17:01,0,2,20-09-2004,09:52,SCT280,10SM,78.0,53.0,42.0,16,160,0.0,28.68,0.0,2004-09-20 09:52:00,20-09-2004,09:52,SCT280,10SM,78.0,53.0,42.0,16,160,0.0,28.68,0.0,2004-09-20 09:52:00
TYS_MCO_53738,2004,11,6,6,15:45,17:30,105,TYS,MCO,532,2004-11-06 17:30:00,13891,979,980,982,35.49,-83.59,+5,+5,6-11-2004,2004-11-06 15:45:00,0,2004-11-06 17:30:00,06-11-2004 17:30,0,2,06-11-2004,09:53,CLR,10SM,49.0,39.0,69.0,4.0,240,0.0,29.1,0.0,2004-11-06 09:53:00,06-11-2004,09:53,CLR,10SM,49.0,39.0,69.0,4.0,240,0.0,29.1,0.0,2004-11-06 09:53:00
ABE_ATL_27277,2004,3,31,3,17:25,19:38,133,ABE,ATL,692,2004-03-31 19:38:00,14737,375,385,378,40.39,-75.27,+5,+5,31-3-2004,2004-03-31 17:25:00,0,2004-03-31 19:38:00,31-03-2004 19:38,0,2,31-03-2004,09:51,OVC010,10SM,44.0,41.0,89.0,9.0,040,0.0,29.55,0.0,2004-03-31 09:51:00,31-03-2004,09:51,OVC010,10SM,44.0,41.0,89.0,9.0,040,0.0,29.55,0.0,2004-03-31 09:51:00
CLT_RSW_32906,2004,11,24,3,10:35,12:31,116,CLT,RSW,600,2004-11-24 12:31:00,13881,721,769,724,35.13,-80.56,+5,+5,24-11-2004,2004-11-24 10:35:00,0,2004-11-24 12:31:00,24-11-2004 12:31,0,2,24-11-2004,09:51,BKN009 OVC014,3SM,65.0,62.0,90.0,10.0,190,0.0,29.07,0.0,2004-11-24 09:51:00,24-11-2004,09:51,BKN009 OVC014,3SM,65.0,62.0,90.0,10.0,190,0.0,29.07,0.0,2004-11-24 09:51:00
MIA_DFW_39053,2004,7,16,5,16:25,18:22,177,MIA,DFW,1121,2004-07-16 18:22:00,12839,26,30,29,25.49,-80.18,+5,+6,16-7-2004,2004-07-16 16:25:00,-60,2004-07-16 20:22:00,16-07-2004 18:22,0,2,16-07-2004,09:53,SCT040TCU BKN300,10SM,90.0,72.0,56.0,5.0,190,0.0,29.99,0.0,2004-07-16 09:53:00,16-07-2004,09:53,SCT040TCU BKN300,10SM,90.0,72.0,56.0,5.0,190,0.0,29.99,0.0,2004-07-16 09:53:00
MSN_CLE_34718,2004,11,10,3,16:00,18:19,79,MSN,CLE,402,2004-11-10 18:19:00,14837,857,866,860,43.08,-89.21,+6,+5,10-11-2004,2004-11-10 16:00:00,60,2004-11-10 16:19:00,10-11-2004 18:19,0,2,10-11-2004,09:53,SCT120,10SM,55.0,35.0,47.0,8.0,220,16.0,29.14,0.0,2004-11-10 09:53:00,10-11-2004,09:53,SCT120,10SM,55.0,35.0,47.0,8.0,220,16.0,29.14,0.0,2004-11-10 09:53:00
BUR_DEN_42967,2004,9,21,2,07:20,10:34,134,BUR,DEN,850,2004-09-21 12:39:00,23152,731,732,734,34.12,-118.22,+8,+7,21-9-2004,2004-09-21 07:20:00,60,2004-09-21 08:34:00,21-09-2004 10:34,125,1,21-09-2004,06:53,CLR,10SM,74.0,27.0,17.0,20,020,27.0,29.28,0.0,2004-09-21 06:53:00,21-09-2004,09:53,CLR,10SM,82.0,24.0,12.0,17,030,24.0,29.26,0.0,2004-09-21 09:53:00
IAH_TUL_53067,2004,7,22,4,17:35,19:04,89,IAH,TUL,429,2004-07-22 19:04:00,12960,118,108,121,29.59,-95.22,+6,+6,22-7-2004,2004-07-22 17:35:00,0,2004-07-22 19:04:00,22-07-2004 19:04,0,2,22-07-2004,09:53,SCT022 BKN250,10SM,87.0,74.0,65.0,8.0,160,0.0,29.86,0.0,2004-07-22 09:53:00,22-07-2004,09:53,SCT022 BKN250,10SM,87.0,74.0,65.0,8.0,160,0.0,29.86,0.0,2004-07-22 09:53:00
PHL_LAX_37132,2004,11,20,6,09:15,12:13,358,PHL,LAX,2401,2004-11-20 13:35:00,13739,59,28,62,39.52,-75.14,+5,+8,20-11-2004,2004-11-20 09:15:00,-180,2004-11-20 18:13:00,20-11-2004 12:13,82,1,20-11-2004,08:54,BKN037 OVC060,10SM,51.0,46.0,83.0,8.0,070,0.0,30.16,,2004-11-20 08:54:00,20-11-2004,09:54,OVC037,9SM,52.0,47.0,83.0,6.0,070,0.0,30.16,,2004-11-20 09:54:00
CVG_SGF_54910,2004,11,3,3,16:20,16:58,98,CVG,SGF,491,2004-11-03 18:36:00,93814,882,883,885,39.02,-84.4,+5,+6,3-11-2004,2004-11-03 16:20:00,-60,2004-11-03 18:58:00,03-11-2004 16:58,98,1,03-11-2004,09:51,OVC022,10SM,47.0,40.0,77.0,12.0,060,0.0,29.3,0.0,2004-11-03 09:51:00,03-11-2004,09:51,OVC022,10SM,47.0,40.0,77.0,12.0,060,0.0,29.3,0.0,2004-11-03 09:51:00
RDU_CVG_41541,2004,9,30,4,06:30,07:57,87,RDU,CVG,390,2004-09-30 09:15:00,13722,427,437,430,35.52,-78.47,+5,+5,30-9-2004,2004-09-30 06:30:00,0,2004-09-30 07:57:00,30-09-2004 07:57,78,1,30-09-2004,05:51,VV001,0SM,65.0,64.0,97.0,0.0,000,0.0,29.56,0.0,2004-09-30 05:51:00,30-09-2004,07:51,VV001,0SM,66.0,65.0,96.0,0.0,000,0.0,29.6,0.0,2004-09-30 07:51:00
JFK_BUF_47419,2004,11,5,5,07:00,08:20,80,JFK,BUF,301,2004-11-05 08:20:00,94789,29,22,32,40.4,-73.48,+5,+5,5-11-2004,2004-11-05 07:00:00,0,2004-11-05 08:20:00,05-11-2004 08:20,0,2,05-11-2004,06:51,FEW030,10SM,48.0,32.0,54.0,14.0,290,30.0,29.56,0.0,2004-11-05 06:51:00,05-11-2004,07:51,SCT030,10SM,49.0,31.0,50.0,18.0,280,28.0,29.6,0.0,2004-11-05 07:51:00
ABQ_DFW_53928,2004,3,24,3,11:10,13:49,99,ABQ,DFW,569,2004-03-24 13:49:00,23050,5305,5314,5308,35.02,-106.37,+7,+6,24-3-2004,2004-03-24 11:10:00,60,2004-03-24 11:49:00,24-03-2004 13:49,0,2,24-03-2004,09:56,FEW080 SCT150,10SM,62.0,41.0,46.0,6.0,250,0.0,24.79,0.0,2004-03-24 09:56:00,24-03-2004,09:56,FEW080 SCT150,10SM,62.0,41.0,46.0,6.0,250,0.0,24.79,0.0,2004-03-24 09:56:00
MCI_BNA_28260,2004,5,10,1,07:20,08:45,85,MCI,BNA,491,2004-05-10 11:18:00,3947,1005,1025,1008,39.18,-94.43,+6,+6,10-5-2004,2004-05-10 07:20:00,0,2004-05-10 08:45:00,10-05-2004 08:45,153,1,10-05-2004,07:09,FEW005 BKN011 OVC023,3SM,,,,7.0,190,0.0,,,2004-05-10 07:09:00,10-05-2004,07:59,SCT007 SCT011 OVC019,2SM,,,,7.0,160,0.0,,,2004-05-10 07:59:00
ICT_ATL_53580,2004,5,12,3,11:40,14:49,129,ICT,ATL,781,2004-05-12 15:56:00,3928,1338,1340,1341,37.39,-97.26,+6,+5,12-5-2004,2004-05-12 11:40:00,60,2004-05-12 12:49:00,12-05-2004 14:49,67,1,12-05-2004,09:56,BKN020,10SM,75.0,69.0,82.0,14,190,0.0,28.34,0.0,2004-05-12 09:56:00,12-05-2004,09:56,BKN020,10SM,75.0,69.0,82.0,14,190,0.0,28.34,0.0,2004-05-12 09:56:00
PHX_LAX_28493,2004,9,11,6,07:17,08:48,91,PHX,LAX,370,2004-09-11 08:48:00,23183,1103,1107,1106,33.26,-111.59,+7,+8,11-9-2004,2004-09-11 07:17:00,-60,2004-09-11 09:48:00,11-09-2004 08:48,0,2,11-09-2004,06:56,SCT200 SCT250,10SM,83.0,45.0,26.0,5.0,100,0.0,28.76,0.0,2004-09-11 06:56:00,11-09-2004,07:56,SCT250,10SM,86.0,49.0,28.0,7.0,110,0.0,28.77,0.0,2004-09-11 07:56:00
TPA_ATL_45113,2004,7,11,7,15:55,17:28,93,TPA,ATL,406,2004-07-11 17:28:00,12842,8,11,40,27.58,-82.32,+5,+5,11-7-2004,2004-07-11 15:55:00,0,2004-07-11 17:28:00,11-07-2004 17:28,0,2,11-07-2004,09:53,SCT035 SCT250,10SM,87.0,75.0,67.0,5.0,230,0.0,30.13,0.0,2004-07-11 09:53:00,11-07-2004,09:53,SCT035 SCT250,10SM,87.0,75.0,67.0,5.0,230,0.0,30.13,0.0,2004-07-11 09:53:00
DTW_LGA_31854,2004,7,12,1,15:14,16:59,105,DTW,LGA,501,2004-07-12 16:59:00,94847,628,664,631,42.13,-83.21,+5,+5,12-7-2004,2004-07-12 15:14:00,0,2004-07-12 16:59:00,12-07-2004 16:59,0,2,12-07-2004,09:54,BKN017,6SM,75.0,71.0,88.0,7.0,160,0.0,29.24,,2004-07-12 09:54:00,12-07-2004,09:54,BKN017,6SM,75.0,71.0,88.0,7.0,160,0.0,29.24,,2004-07-12 09:54:00
ORD_LGA_38678,2004,7,25,7,14:00,17:17,137,ORD,LGA,733,2004-07-25 17:17:00,94846,655,674,658,41.59,-87.55,+6,+5,25-7-2004,2004-07-25 14:00:00,60,2004-07-25 15:17:00,25-07-2004 17:17,0,2,25-07-2004,09:56,BKN040 BKN050 BKN200,10SM,71.0,51.0,49.0,11.0,040,0.0,29.62,0.0,2004-07-25 09:56:00,25-07-2004,09:56,BKN040 BKN050 BKN200,10SM,71.0,51.0,49.0,11.0,040,0.0,29.62,0.0,2004-07-25 09:56:00
ORD_IAD_50479,2004,9,19,7,10:50,13:40,110,ORD,IAD,589,2004-09-19 13:40:00,94846,655,674,658,41.59,-87.55,+6,+5,19-9-2004,2004-09-19 10:50:00,60,2004-09-19 11:40:00,19-09-2004 13:40,0,2,19-09-2004,09:56,FEW200,10SM,72.0,49.0,44.0,12.0,160,0.0,29.66,0.0,2004-09-19 09:56:00,19-09-2004,09:56,FEW200,10SM,72.0,49.0,44.0,12.0,160,0.0,29.66,0.0,2004-09-19 09:56:00
BOS_LGA_33140,2004,9,27,1,08:30,09:38,68,BOS,LGA,185,2004-09-27 09:38:00,14739,19,30,180,42.22,-71.01,+5,+5,27-9-2004,2004-09-27 08:30:00,0,2004-09-27 09:38:00,27-09-2004 09:38,0,2,27-09-2004,07:54,FEW250,10SM,65.0,50.0,59.0,3,050,0.0,30.16,0.0,2004-09-27 07:54:00,27-09-2004,08:54,FEW180 SCT250,10SM,63.0,55.0,76.0,6,140,0.0,30.16,0.0,2004-09-27 08:54:00
RAP_DEN_27584,2004,9,3,5,12:18,13:42,84,RAP,DEN,301,2004-09-03 13:42:00,24090,3150,3168,3153,44.03,-103.03,+7,+7,3-9-2004,2004-09-03 12:18:00,0,2004-09-03 13:42:00,03-09-2004 13:42,0,2,03-09-2004,09:52,CLR,10SM,65.0,51.0,61.0,12.0,320,0.0,26.64,0.0,2004-09-03 09:52:00,03-09-2004,09:52,CLR,10SM,65.0,51.0,61.0,12.0,320,0.0,26.64,0.0,2004-09-03 09:52:00
