FlightNumber,Year,Month,DayofMonth,DayOfWeek,ScheduledDepTime,ScheduledArrTime,ScheduledTravelTime,Origin,Destination,Distance,WeatherStationID,GroundHeight,StationHeight,BarometerHeight,Latitude,Longitude,Origin_TimeZone,Destination_TimeZone,ScheduledDepDate,ScheduledDepTimeStamp,Diff_TimeZone,ScheduledArrivalTimestamp,ScheduledArrivalTimestamp1,YearMonthDay,Time,SkyConditions,Visibility,DBT,DewPointTemp,RelativeHumidityPercent,WindSpeed,WindDirection,WindGustValue,StationPressure,HourlyPrecip,Timestamp,dest_YearMonthDay,dest_Time,dest_SkyConditions,dest_Visibility,dest_DBT,dest_DewPointTemp,dest_RelativeHumidityPercent,dest_WindSpeed,dest_WindDirection,dest_WindGustValue,dest_StationPressure,dest_HourlyPrecip,dest_Timestamp
ROC_EWR_60444,2005,9,10,6,17:20,18:34,74,ROC,EWR,246,14768,585,555,588,43.07,-77.41,+5,+5,10-9-2005,2005-09-10 17:20:00,0,2005-09-10 18:34:00,10-09-2005 18:34,10-09-2005,09:54,FEW020 SCT200,10SM,68.0,52.0,57.0,7.0,070,0.0,29.67,0.0,2005-09-10 09:54:00,10-09-2005,09:54,FEW020 SCT200,10SM,68.0,52.0,57.0,7.0,070,0.0,29.67,0.0,2005-09-10 09:54:00
TPA_DEN_103890,2005,7,3,7,11:30,13:16,226,TPA,DEN,1506,12842,8,11,40,27.58,-82.32,+5,+7,3-7-2005,2005-07-03 11:30:00,-120,2005-07-03 13:16:00,03-07-2005 13:16,03-07-2005,09:53,SCT030CB,10SM,86.0,75.0,70.0,7.0,230,0.0,30.01,0.0,2005-07-03 09:53:00,03-07-2005,09:53,SCT030CB,10SM,86.0,75.0,70.0,7.0,230,0.0,30.01,0.0,2005-07-03 09:53:00
SNA_SJC_63892,2005,7,17,7,10:36,11:50,74,SNA,SJC,342,93184,49,55,52,33.41,-117.52,+8,+8,17-7-2005,2005-07-17 10:36:00,0,2005-07-17 11:50:00,17-07-2005 11:50,17-07-2005,09:53,CLR,3SM,72.0,61.0,69.0,5.0,VRB,0.0,29.85,0.0,2005-07-17 09:53:00,17-07-2005,09:53,CLR,3SM,72.0,61.0,69.0,5.0,VRB,0.0,29.85,0.0,2005-07-17 09:53:00
RSW_CVG_62132,2005,3,11,5,07:30,09:56,146,RSW,CVG,879,12894,29,30,32,26.32,-81.45,+5,+5,11-3-2005,2005-03-11 07:30:00,0,2005-03-11 09:56:00,11-03-2005 09:56,11-03-2005,06:53,OVC050,10SM,57.0,51.0,81.0,5.0,170,0.0,29.97,0.0,2005-03-11 06:53:00,11-03-2005,09:53,SCT034,10SM,68.0,54.0,61.0,8.0,200,0.0,30.0,0.0,2005-03-11 09:53:00
DEN_LAS_78776,2005,9,10,6,17:50,18:45,115,DEN,LAS,629,3017,5379,5431,5382,39.5,-104.4,+7,+8,10-9-2005,2005-09-10 17:50:00,-60,2005-09-10 18:45:00,10-09-2005 18:45,10-09-2005,09:53,FEW080 SCT150 BKN250,10SM,76.0,41.0,29.0,4.0,VRB,0.0,24.52,0.0,2005-09-10 09:53:00,10-09-2005,09:53,FEW080 SCT150 BKN250,10SM,76.0,41.0,29.0,4.0,VRB,0.0,24.52,0.0,2005-09-10 09:53:00
PHX_LIT_83070,2005,9,6,2,18:00,22:40,160,PHX,LIT,1136,23183,1103,1107,1106,33.26,-111.59,+7,+6,6-9-2005,2005-09-06 18:00:00,60,2005-09-06 21:40:00,06-09-2005 22:40,06-09-2005,09:51,SCT150 SCT200,10SM,97.0,53.0,23.0,4.0,VRB,0.0,28.77,0.0,2005-09-06 09:51:00,06-09-2005,09:51,SCT150 SCT200,10SM,97.0,53.0,23.0,4.0,VRB,0.0,28.77,0.0,2005-09-06 09:51:00
CVG_ATL_105541,2005,9,15,4,06:00,07:24,84,CVG,ATL,373,93814,882,883,885,39.02,-84.4,+5,+5,15-9-2005,2005-09-15 06:00:00,0,2005-09-15 07:24:00,15-09-2005 07:24,15-09-2005,05:52,FEW130 BKN250,4SM,67.0,64.0,91.0,5.0,010,0.0,29.09,0.0,2005-09-15 05:52:00,15-09-2005,06:52,FEW130 BKN250,2SM,66.0,64.0,93.0,4.0,340,0.0,29.13,0.0,2005-09-15 06:52:00
PVD_EWR_62339,2005,7,16,6,13:25,14:39,74,PVD,EWR,160,14765,50,62,53,41.43,-71.26,+5,+5,16-7-2005,2005-07-16 13:25:00,0,2005-07-16 14:39:00,16-07-2005 14:39,16-07-2005,09:51,SCT009 BKN015,10SM,77.0,70.0,79.0,5.0,090,0.0,30.12,0.0,2005-07-16 09:51:00,16-07-2005,09:51,SCT009 BKN015,10SM,77.0,70.0,79.0,5.0,090,0.0,30.12,0.0,2005-07-16 09:51:00
ATL_ROA_90280,2005,3,22,2,15:47,17:07,80,ATL,ROA,357,13874,971,1026,974,33.38,-84.26,+5,+5,22-3-2005,2005-03-22 15:47:00,0,2005-03-22 17:07:00,22-03-2005 17:07,22-03-2005,09:51,OVC010,6SM,55.0,49.0,80.0,13.0,090,0.0,28.95,0.0,2005-03-22 09:51:00,22-03-2005,09:51,OVC010,6SM,55.0,49.0,80.0,13.0,090,0.0,28.95,0.0,2005-03-22 09:51:00
BDL_CLT_66726,2005,3,12,6,08:00,10:03,123,BDL,CLT,644,14740,162,179,165,41.56,-72.41,+5,+5,12-3-2005,2005-03-12 08:00:00,0,2005-03-12 10:03:00,12-03-2005 10:03,12-03-2005,07:51,BKN005 OVC018,0.75SM,30.0,30.0,100.0,7.0,330,0.0,29.13,0.02,2005-03-12 07:51:00,12-03-2005,09:51,VV008,0.75SM,31.0,31.0,100.0,8.0,310,0.0,29.12,0.02,2005-03-12 09:51:00
BHM_DTW_89698,2005,7,16,6,11:24,14:19,115,BHM,DTW,625,13876,636,630,639,33.34,-86.45,+6,+5,16-7-2005,2005-07-16 11:24:00,60,2005-07-16 14:19:00,16-07-2005 14:19,16-07-2005,09:53,BKN017 BKN021,10SM,82.0,75.0,79.0,7.0,220,0.0,29.47,0.0,2005-07-16 09:53:00,16-07-2005,09:53,BKN017 BKN021,10SM,82.0,75.0,79.0,7.0,220,0.0,29.47,0.0,2005-07-16 09:53:00
JFK_BWI_62727,2005,3,27,7,17:30,18:48,78,JFK,BWI,184,94789,29,22,32,40.4,-73.48,+5,+5,27-3-2005,2005-03-27 17:30:00,0,2005-03-27 18:48:00,27-03-2005 18:48,27-03-2005,09:51,BKN037 OVC090,10SM,44.0,33.0,65.0,12.0,100,0.0,30.21,0.0,2005-03-27 09:51:00,27-03-2005,09:51,BKN037 OVC090,10SM,44.0,33.0,65.0,12.0,100,0.0,30.21,0.0,2005-03-27 09:51:00
IAD_CLT_57541,2005,11,16,3,10:20,11:41,81,IAD,CLT,321,93738,306,323,309,38.56,-77.27,+5,+5,16-11-2005,2005-11-16 10:20:00,0,2005-11-16 11:41:00,16-11-2005 11:41,16-11-2005,09:51,SCT030 BKN037 OVC045,10SM,71.0,61.0,71.0,13.0,180,20.0,29.61,0.0,2005-11-16 09:51:00,16-11-2005,09:51,SCT030 BKN037 OVC045,10SM,71.0,61.0,71.0,13.0,180,20.0,29.61,0.0,2005-11-16 09:51:00
MDW_TPA_70459,2005,11,29,2,12:00,15:30,150,MDW,TPA,997,14819,616,618,619,41.47,-87.45,+6,+5,29-11-2005,2005-11-29 12:00:00,60,2005-11-29 15:30:00,29-11-2005 15:30,29-11-2005,09:53,OVC019,10SM,31.0,23.0,72.0,18.0,230,22.0,28.97,,2005-11-29 09:53:00,29-11-2005,09:53,OVC019,10SM,31.0,23.0,72.0,18.0,230,22.0,28.97,,2005-11-29 09:53:00
MKE_ATL_65081,2005,9,19,1,07:40,10:40,120,MKE,ATL,669,14839,677,693,680,42.57,-87.54,+6,+5,19-9-2005,2005-09-19 07:40:00,60,2005-09-19 10:40:00,19-09-2005 10:40,19-09-2005,07:21,BKN022 OVC032,2SM,,,,11.0,170,0.0,,,2005-09-19 07:21:00,19-09-2005,09:52,BKN031 OVC043,9SM,70.0,64.0,82.0,12.0,180,0.0,29.21,0.0,2005-09-19 09:52:00
STL_MSP_92264,2005,3,31,4,10:33,12:09,96,STL,MSP,449,13994,707,710,710,38.45,-90.22,+6,+6,31-3-2005,2005-03-31 10:33:00,0,2005-03-31 12:09:00,31-03-2005 12:09,31-03-2005,09:51,FEW250,10SM,59.0,39.0,48.0,15.0,310,0.0,29.19,0.0,2005-03-31 09:51:00,31-03-2005,09:51,FEW250,10SM,59.0,39.0,48.0,15.0,310,0.0,29.19,0.0,2005-03-31 09:51:00
BOS_DCA_78803,2005,3,12,6,16:45,18:23,98,BOS,DCA,399,14739,19,30,180,42.22,-71.01,+5,+5,12-3-2005,2005-03-12 16:45:00,0,2005-03-12 18:23:00,12-03-2005 18:23,12-03-2005,09:54,BKN006 OVC010,2.5SM,36.0,34.0,93.0,9.0,040,0.0,29.22,0.03,2005-03-12 09:54:00,12-03-2005,09:54,BKN006 OVC010,2.5SM,36.0,34.0,93.0,9.0,040,0.0,29.22,0.03,2005-03-12 09:54:00
SNA_LAS_58446,2005,3,9,3,16:30,17:35,65,SNA,LAS,226,93184,49,55,52,33.41,-117.52,+8,+8,9-3-2005,2005-03-09 16:30:00,0,2005-03-09 17:35:00,09-03-2005 17:35,09-03-2005,09:53,OVC013,2SM,60.0,53.0,78.0,0.0,000,0.0,30.11,0.0,2005-03-09 09:53:00,09-03-2005,09:53,OVC013,2SM,60.0,53.0,78.0,0.0,000,0.0,30.11,0.0,2005-03-09 09:53:00
MSP_COS_79356,2005,11,20,7,11:44,12:56,132,MSP,COS,725,14922,871,838,874,44.53,-93.14,+6,+7,20-11-2005,2005-11-20 11:44:00,-60,2005-11-20 12:56:00,20-11-2005 12:56,20-11-2005,09:53,OVC012,10SM,32.0,27.0,82.0,11.0,240,0.0,29.18,0.0,2005-11-20 09:53:00,20-11-2005,09:53,OVC012,10SM,32.0,27.0,82.0,11.0,240,0.0,29.18,0.0,2005-11-20 09:53:00
BOS_EWR_62133,2005,3,24,4,07:30,08:44,74,BOS,EWR,200,14739,19,30,180,42.22,-71.01,+5,+5,24-3-2005,2005-03-24 07:30:00,0,2005-03-24 08:44:00,24-03-2005 08:44,24-03-2005,07:20,OVC008,3SM,,,,17.0,040,0.0,,,2005-03-24 07:20:00,24-03-2005,08:08,BKN010 OVC014,3SM,,,,15.0,040,0.0,,,2005-03-24 08:08:00
DEN_MSP_93389,2005,3,4,5,08:55,11:50,115,DEN,MSP,680,3017,5379,5431,5382,39.5,-104.4,+7,+6,4-3-2005,2005-03-04 08:55:00,60,2005-03-04 11:50:00,04-03-2005 11:50,04-03-2005,08:53,FEW070 SCT130,10SM,47.0,9.0,21.0,10.0,240,0.0,24.67,0.0,2005-03-04 08:53:00,04-03-2005,09:53,FEW070 SCT120,10SM,52.0,7.0,16.0,6.0,VRB,0.0,24.68,0.0,2005-03-04 09:53:00
GTF_SLC_82040,2005,9,9,5,14:45,16:08,83,GTF,SLC,463,24143,3670,3657,3673,47.28,-111.23,+7,+7,9-9-2005,2005-09-09 14:45:00,0,2005-09-09 16:08:00,09-09-2005 16:08,09-09-2005,09:53,CLR,10SM,66.0,40.0,39.0,9.0,330,0.0,25.9,0.0,2005-09-09 09:53:00,09-09-2005,09:53,CLR,10SM,66.0,40.0,39.0,9.0,330,0.0,25.9,0.0,2005-09-09 09:53:00
ATL_RIC_97769,2005,9,29,4,15:03,16:29,86,ATL,RIC,481,13874,971,1026,974,33.38,-84.26,+5,+5,29-9-2005,2005-09-29 15:03:00,0,2005-09-29 16:29:00,29-09-2005 16:29,29-09-2005,09:51,FEW020 SCT080 SCT250,9SM,79.0,69.0,72.0,8.0,270,0.0,28.99,,2005-09-29 09:51:00,29-09-2005,09:51,FEW020 SCT080 SCT250,9SM,79.0,69.0,72.0,8.0,270,0.0,28.99,,2005-09-29 09:51:00
ORD_SFO_74417,2005,3,30,3,17:09,19:54,285,ORD,SFO,1846,94846,655,674,658,41.59,-87.55,+6,+8,30-3-2005,2005-03-30 17:09:00,-120,2005-03-30 19:54:00,30-03-2005 19:54,30-03-2005,09:56,OVC055,10SM,61.0,42.0,50.0,12.0,180,0.0,28.89,0.0,2005-03-30 09:56:00,30-03-2005,09:56,OVC055,10SM,61.0,42.0,50.0,12.0,180,0.0,28.89,0.0,2005-03-30 09:56:00
IND_ORD_93492,2005,3,27,7,16:23,16:34,71,IND,ORD,177,93819,794,808,797,39.43,-86.16,+5,+6,27-3-2005,2005-03-27 16:23:00,-60,2005-03-27 16:34:00,27-03-2005 16:34,27-03-2005,09:55,OVC047,3SM,41.0,36.0,82.0,10.0,060,0.0,29.1,0.01,2005-03-27 09:55:00,27-03-2005,09:55,OVC047,3SM,41.0,36.0,82.0,10.0,060,0.0,29.1,0.01,2005-03-27 09:55:00
GEG_SEA_69960,2005,3,31,4,06:00,07:05,65,GEG,SEA,224,24157,2381,2365,2384,47.37,-117.32,+8,+8,31-3-2005,2005-03-31 06:00:00,0,2005-03-31 07:05:00,31-03-2005 07:05,31-03-2005,00:56,FEW200,10SM,32.0,28.0,85.0,9.0,150,0.0,27.84,0.0,2005-03-31 00:56:00,31-03-2005,06:56,FEW020 BKN200,10SM,34.0,29.0,82.0,9.0,160,0.0,27.91,0.0,2005-03-31 06:56:00
SRQ_ATL_82731,2005,11,9,3,06:40,08:19,99,SRQ,ATL,445,12871,59,27,62,27.24,-82.34,+5,+5,9-11-2005,2005-11-09 06:40:00,0,2005-11-09 08:19:00,09-11-2005 08:19,09-11-2005,06:38,BKN002,2SM,,,,3.0,060,0.0,,,2005-11-09 06:38:00,09-11-2005,07:53,VV001,0.25SM,67.0,66.0,97.0,6.0,050,0.0,30.09,0.0,2005-11-09 07:53:00
MEM_CVG_68138,2005,7,24,7,15:30,18:08,98,MEM,CVG,403,13893,283,332,286,35.04,-89.59,+6,+5,24-7-2005,2005-07-24 15:30:00,60,2005-07-24 18:08:00,24-07-2005 18:08,24-07-2005,09:53,SCT038,10SM,90.0,74.0,59.0,4.0,270,0.0,29.8,0.0,2005-07-24 09:53:00,24-07-2005,09:53,SCT038,10SM,90.0,74.0,59.0,4.0,270,0.0,29.8,0.0,2005-07-24 09:53:00
ATL_PFN_83056,2005,11,23,3,14:37,15:07,90,ATL,PFN,247,13874,971,1026,974,33.38,-84.26,+5,+6,23-11-2005,2005-11-23 14:37:00,-60,2005-11-23 15:07:00,23-11-2005 15:07,23-11-2005,08:51,BKN100 BKN250,10SM,38.0,28.0,68.0,5.0,270,0.0,28.91,0.0,2005-11-23 08:51:00,23-11-2005,08:51,BKN100 BKN250,10SM,38.0,28.0,68.0,5.0,270,0.0,28.91,0.0,2005-11-23 08:51:00
IAH_DCA_71200,2005,3,17,4,07:50,11:46,176,IAH,DCA,1208,12960,118,108,121,29.59,-95.22,+6,+5,17-3-2005,2005-03-17 07:50:00,60,2005-03-17 11:46:00,17-03-2005 11:46,17-03-2005,06:53,SCT130 BKN250,8SM,40.0,36.0,86.0,6.0,300,0.0,29.99,0.0,2005-03-17 06:53:00,17-03-2005,09:53,FEW035 SCT130 SCT250,10SM,50.0,38.0,63.0,6.0,340,0.0,30.02,0.0,2005-03-17 09:53:00
ORF_CVG_86947,2005,11,1,2,06:10,07:50,100,ORF,CVG,485,13737,66,30,69,36.54,-76.11,+5,+5,1-11-2005,2005-11-01 06:10:00,0,2005-11-01 07:50:00,01-11-2005 07:50,01-11-2005,05:51,CLR,10SM,45.0,41.0,86.0,3.0,200,0.0,30.1,0.0,2005-11-01 05:51:00,01-11-2005,06:51,CLR,10SM,45.0,41.0,86.0,4.0,230,0.0,30.11,0.0,2005-11-01 06:51:00
ATW_CVG_92014,2005,3,24,4,17:25,19:58,93,ATW,CVG,411,4825,0,0,0,44.16,-88.31,+6,+5,24-3-2005,2005-03-24 17:25:00,60,2005-03-24 19:58:00,24-03-2005 19:58,24-03-2005,00:55,CLR,10SM,25.0,19.0,78.0,0.0,000,0.0,30.02,0.0,2005-03-24 00:55:00,24-03-2005,00:55,CLR,10SM,25.0,19.0,78.0,0.0,000,0.0,30.02,0.0,2005-03-24 00:55:00
CLE_MKE_69363,2005,9,18,7,12:30,12:43,73,CLE,MKE,328,14820,802,805,805,41.24,-81.51,+5,+6,18-9-2005,2005-09-18 12:30:00,-60,2005-09-18 12:43:00,18-09-2005 12:43,18-09-2005,09:59,OVC002,3SM,,,,3.0,200,0.0,,,2005-09-18 09:59:00,18-09-2005,09:59,OVC002,3SM,,,,3.0,200,0.0,,,2005-09-18 09:59:00
LAX_JFK_71364,2005,7,9,6,09:30,17:56,326,LAX,JFK,2475,23174,323,326,326,33.56,-118.25,+8,+5,9-7-2005,2005-07-09 09:30:00,180,2005-07-09 17:56:00,09-07-2005 17:56,09-07-2005,08:50,OVC021,6SM,72.0,59.0,64.0,7.0,080,0.0,29.6,0.0,2005-07-09 08:50:00,09-07-2005,09:50,SCT023,6SM,71.0,60.0,68.0,9.0,220,0.0,29.6,0.0,2005-07-09 09:50:00
SJC_LAX_57274,2005,3,10,4,14:30,15:35,65,SJC,LAX,308,23293,87,50,90,37.22,-121.56,+8,+8,10-3-2005,2005-03-10 14:30:00,0,2005-03-10 15:35:00,10-03-2005 15:35,10-03-2005,09:53,FEW180,10SM,70.0,49.0,47.0,0.0,000,0.0,29.96,0.0,2005-03-10 09:53:00,10-03-2005,09:53,FEW180,10SM,70.0,49.0,47.0,0.0,000,0.0,29.96,0.0,2005-03-10 09:53:00
BOS_LGA_94636,2005,3,22,2,14:30,15:37,67,BOS,LGA,185,14739,19,30,180,42.22,-71.01,+5,+5,22-3-2005,2005-03-22 14:30:00,0,2005-03-22 15:37:00,22-03-2005 15:37,22-03-2005,09:54,CLR,10SM,47.0,16.0,29.0,8.0,310,0.0,30.09,0.0,2005-03-22 09:54:00,22-03-2005,09:54,CLR,10SM,47.0,16.0,29.0,8.0,310,0.0,30.09,0.0,2005-03-22 09:54:00
SLC_ORD_74560,2005,3,26,6,10:50,14:58,188,SLC,ORD,1249,24127,4221,4227,4224,40.47,-111.58,+7,+6,26-3-2005,2005-03-26 10:50:00,60,2005-03-26 14:58:00,26-03-2005 14:58,26-03-2005,09:56,FEW080,10SM,39.0,22.0,50.0,4.0,340,0.0,25.94,0.0,2005-03-26 09:56:00,26-03-2005,09:56,FEW080,10SM,39.0,22.0,50.0,4.0,340,0.0,25.94,0.0,2005-03-26 09:56:00
ORD_SFO_96035,2005,7,20,3,13:31,16:05,274,ORD,SFO,1846,94846,655,674,658,41.59,-87.55,+6,+8,20-7-2005,2005-07-20 13:31:00,-120,2005-07-20 16:05:00,20-07-2005 16:05,20-07-2005,09:56,FEW048 SCT200 BKN300,10SM,88.0,69.0,54.0,10,200,18.0,29.3,0.0,2005-07-20 09:56:00,20-07-2005,09:56,FEW048 SCT200 BKN300,10SM,88.0,69.0,54.0,10,200,18.0,29.3,0.0,2005-07-20 09:56:00
MCO_RDU_77033,2005,7,9,6,13:20,15:03,103,MCO,RDU,534,12815,95,106,98,28.26,-81.19,+5,+5,9-7-2005,2005-07-09 13:20:00,0,2005-07-09 15:03:00,09-07-2005 15:03,09-07-2005,09:53,FEW023 SCT065 OVC180,10SM,79.0,74.0,85.0,9.0,110,0.0,29.85,0.01,2005-07-09 09:53:00,09-07-2005,09:53,FEW023 SCT065 OVC180,10SM,79.0,74.0,85.0,9.0,110,0.0,29.85,0.01,2005-07-09 09:53:00
MIA_LAS_81068,2005,9,2,5,13:45,15:53,308,MIA,LAS,2175,12839,26,30,29,25.49,-80.18,+5,+8,2-9-2005,2005-09-02 13:45:00,-180,2005-09-02 15:53:00,02-09-2005 15:53,02-09-2005,09:53,SCT022 SCT300,10SM,88.0,79.0,75.0,7.0,280,0.0,29.97,0.0,2005-09-02 09:53:00,02-09-2005,09:53,SCT022 SCT300,10SM,88.0,79.0,75.0,7.0,280,0.0,29.97,0.0,2005-09-02 09:53:00
MHT_BNA_83916,2005,7,2,6,07:00,08:35,155,MHT,BNA,938,14710,266,232,269,42.56,-71.26,+5,+6,2-7-2005,2005-07-02 07:00:00,-60,2005-07-02 08:35:00,02-07-2005 08:35,02-07-2005,06:53,CLR,10SM,71.0,60.0,68.0,10.0,280,15.0,29.46,0.0,2005-07-02 06:53:00,02-07-2005,07:53,CLR,10SM,72.0,60.0,66.0,6.0,260,0.0,29.48,0.0,2005-07-02 07:53:00
RDU_BOS_67027,2005,11,24,4,14:25,16:15,110,RDU,BOS,612,13722,427,437,430,35.52,-78.47,+5,+5,24-11-2005,2005-11-24 14:25:00,0,2005-11-24 16:15:00,24-11-2005 16:15,24-11-2005,09:51,BKN250,10SM,55.0,39.0,55.0,13.0,240,0.0,29.06,0.0,2005-11-24 09:51:00,24-11-2005,09:51,BKN250,10SM,55.0,39.0,55.0,13.0,240,0.0,29.06,0.0,2005-11-24 09:51:00
BDL_DFW_72135,2005,7,13,3,08:18,11:00,222,BDL,DFW,1471,14740,162,179,165,41.56,-72.41,+5,+6,13-7-2005,2005-07-13 08:18:00,-60,2005-07-13 11:00:00,13-07-2005 11:00,13-07-2005,07:51,FEW050 SCT060 BKN085,10SM,70.0,60.0,71.0,5.0,210,0.0,29.85,0.0,2005-07-13 07:51:00,13-07-2005,09:51,OVC036,10SM,,,,8.0,180,0.0,29.85,0.0,2005-07-13 09:51:00
MCO_DFW_71962,2005,7,12,2,17:20,19:05,165,MCO,DFW,984,12815,95,106,98,28.26,-81.19,+5,+6,12-7-2005,2005-07-12 17:20:00,-60,2005-07-12 19:05:00,12-07-2005 19:05,12-07-2005,09:53,FEW020 SCT080 BKN250,10SM,87.0,76.0,70.0,6.0,130,0.0,30.02,0.0,2005-07-12 09:53:00,12-07-2005,09:53,FEW020 SCT080 BKN250,10SM,87.0,76.0,70.0,6.0,130,0.0,30.02,0.0,2005-07-12 09:53:00
PHL_CLT_99114,2005,7,12,2,16:40,18:22,102,PHL,CLT,448,13739,59,28,62,39.52,-75.14,+5,+5,12-7-2005,2005-07-12 16:40:00,0,2005-07-12 18:22:00,12-07-2005 18:22,12-07-2005,09:54,CLR,10SM,88.0,68.0,52.0,7.0,110,0.0,30.02,0.0,2005-07-12 09:54:00,12-07-2005,09:54,CLR,10SM,88.0,68.0,52.0,7.0,110,0.0,30.02,0.0,2005-07-12 09:54:00
GSO_IAD_96115,2005,3,31,4,13:15,14:18,63,GSO,IAD,239,13723,904,886,907,36.06,-79.56,+5,+5,31-3-2005,2005-03-31 13:15:00,0,2005-03-31 14:18:00,31-03-2005 14:18,31-03-2005,09:54,BKN100,5SM,59.0,55.0,87.0,10.0,130,0.0,29.02,,2005-03-31 09:54:00,31-03-2005,09:54,BKN100,5SM,59.0,55.0,87.0,10.0,130,0.0,29.02,,2005-03-31 09:54:00
ORD_ALB_96235,2005,3,9,3,11:38,14:34,116,ORD,ALB,723,94846,655,674,658,41.59,-87.55,+6,+5,9-3-2005,2005-03-09 11:38:00,60,2005-03-09 14:34:00,09-03-2005 14:34,09-03-2005,09:56,FEW020 BKN200,10SM,25.0,-3.0,29.0,9.0,330,0.0,29.34,0.0,2005-03-09 09:56:00,09-03-2005,09:56,FEW020 BKN200,10SM,25.0,-3.0,29.0,9.0,330,0.0,29.34,0.0,2005-03-09 09:56:00
CPR_DEN_88651,2005,9,30,5,12:35,13:43,68,CPR,DEN,230,24089,5348,5290,5351,42.54,-106.28,+7,+7,30-9-2005,2005-09-30 12:35:00,0,2005-09-30 13:43:00,30-09-2005 13:43,30-09-2005,09:53,CLR,10SM,69.0,23.0,17.0,20.0,210,27.0,24.61,0.0,2005-09-30 09:53:00,30-09-2005,09:53,CLR,10SM,69.0,23.0,17.0,20.0,210,27.0,24.61,0.0,2005-09-30 09:53:00
MCO_DFW_58526,2005,7,26,2,09:24,11:00,156,MCO,DFW,984,12815,95,106,98,28.26,-81.19,+5,+6,26-7-2005,2005-07-26 09:24:00,-60,2005-07-26 11:00:00,26-07-2005 11:00,26-07-2005,08:53,CLR,10SM,85.0,74.0,70.0,4.0,VRB,0.0,29.93,0.0,2005-07-26 08:53:00,26-07-2005,09:53,SCT030,10SM,87.0,73.0,63.0,4.0,VRB,0.0,29.93,0.0,2005-07-26 09:53:00
TPA_JFK_99002,2005,3,27,7,14:00,16:32,152,TPA,JFK,1005,12842,8,11,40,27.58,-82.32,+5,+5,27-3-2005,2005-03-27 14:00:00,0,2005-03-27 16:32:00,27-03-2005 16:32,27-03-2005,09:53,SCT016,9SM,79.0,71.0,77.0,8.0,200,0.0,29.88,0.0,2005-03-27 09:53:00,27-03-2005,09:53,SCT016,9SM,79.0,71.0,77.0,8.0,200,0.0,29.88,0.0,2005-03-27 09:53:00
MDW_LGA_82756,2005,9,20,2,06:10,09:10,120,MDW,LGA,725,14819,616,618,619,41.47,-87.45,+6,+5,20-9-2005,2005-09-20 06:10:00,60,2005-09-20 09:10:00,20-09-2005 09:10,20-09-2005,05:53,CLR,8SM,63.0,59.0,87.0,0.0,000,0.0,29.46,0.0,2005-09-20 05:53:00,20-09-2005,08:53,CLR,10SM,73.0,57.0,57.0,8.0,290,0.0,29.51,0.0,2005-09-20 08:53:00
ORD_SEA_99926,2005,11,30,3,08:00,10:21,261,ORD,SEA,1721,94846,655,674,658,41.59,-87.55,+6,+8,30-11-2005,2005-11-30 08:00:00,-120,2005-11-30 10:21:00,30-11-2005 10:21,30-11-2005,07:56,OVC019,10SM,25.0,17.0,72.0,9.0,240,0.0,29.37,0.0,2005-11-30 07:56:00,30-11-2005,09:56,OVC019,10SM,24.0,16.0,71.0,10.0,250,0.0,29.41,0.0,2005-11-30 09:56:00
SRQ_CLT_75628,2005,7,23,6,12:35,14:15,100,SRQ,CLT,547,12871,59,27,62,27.24,-82.34,+5,+5,23-7-2005,2005-07-23 12:35:00,0,2005-07-23 14:15:00,23-07-2005 14:15,23-07-2005,09:53,FEW030,10SM,88.0,76.0,68.0,9.0,280,0.0,30.02,0.0,2005-07-23 09:53:00,23-07-2005,09:53,FEW030,10SM,88.0,76.0,68.0,9.0,280,0.0,30.02,0.0,2005-07-23 09:53:00
DEN_PHX_97438,2005,9,19,1,08:17,09:07,110,DEN,PHX,602,3017,5379,5431,5382,39.5,-104.4,+7,+7,19-9-2005,2005-09-19 08:17:00,0,2005-09-19 10:07:00,19-09-2005 09:07,19-09-2005,07:57,FEW001 OVC005,1SM,,,,0.0,000,0.0,,,2005-09-19 07:57:00,19-09-2005,08:53,SCT005 SCT014,6SM,61.0,51.0,70.0,4.0,VRB,0.0,24.9,0.0,2005-09-19 08:53:00
MSP_EGE_68002,2005,3,18,5,11:26,12:47,141,MSP,EGE,788,14922,871,838,874,44.53,-93.14,+6,+7,18-3-2005,2005-03-18 11:26:00,-60,2005-03-18 12:47:00,18-03-2005 12:47,18-03-2005,09:53,BKN007 OVC014,1SM,26.0,23.0,88.0,15.0,070,0.0,28.99,0.01,2005-03-18 09:53:00,18-03-2005,09:53,BKN007 OVC014,1SM,26.0,23.0,88.0,15.0,070,0.0,28.99,0.01,2005-03-18 09:53:00
DTW_IAD_73609,2005,9,5,1,10:30,11:49,79,DTW,IAD,383,94847,628,664,631,42.13,-83.21,+5,+5,5-9-2005,2005-09-05 10:30:00,0,2005-09-05 11:49:00,05-09-2005 11:49,05-09-2005,09:54,SCT035,10SM,74.0,55.0,52.0,8.0,140,0.0,29.71,0.0,2005-09-05 09:54:00,05-09-2005,09:54,SCT035,10SM,74.0,55.0,52.0,8.0,140,0.0,29.71,0.0,2005-09-05 09:54:00
